# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 6086 1 4350 2082 1454859 11 64x64/mimetypes/application-x-kcsrc.png
DUPTYPE_WITHIN_SAME_TREE -6086 1 4350 2082 1454940 11 64x64/mimetypes/application-x-theme.png
DUPTYPE_FIRST_OCCURRENCE 6065 1 4352 2082 1454900 11 64x64/mimetypes/application-vnd.oasis.opendocument.text.png
DUPTYPE_WITHIN_SAME_TREE -6065 1 4352 2082 1454868 11 64x64/mimetypes/text-rdf.png
DUPTYPE_WITHIN_SAME_TREE -6065 1 4352 2082 1454860 11 64x64/mimetypes/text-rtf.png
DUPTYPE_WITHIN_SAME_TREE -6065 1 4352 2082 1454848 11 64x64/mimetypes/text-markdown.png
DUPTYPE_WITHIN_SAME_TREE -6065 1 4352 2082 1454875 11 64x64/mimetypes/libreoffice-oasis-text.png
DUPTYPE_WITHIN_SAME_TREE -6065 1 4352 2082 1454867 11 64x64/mimetypes/text-enriched.png
DUPTYPE_FIRST_OCCURRENCE 5095 1 4394 2082 1451848 10 48x48/apps/org.gnome.Epiphany.png
DUPTYPE_WITHIN_SAME_TREE -5095 2 4394 2082 1457165 10 48x48/apps/symbolic/org.gnome.Epiphany-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5095 1 4394 2082 1451846 10 48x48/apps/web-browser.png
DUPTYPE_FIRST_OCCURRENCE 6162 1 4407 2082 1454836 11 64x64/mimetypes/text-x-vcard.png
DUPTYPE_WITHIN_SAME_TREE -6162 1 4407 2082 1454927 11 64x64/mimetypes/x-office-address-book.png
DUPTYPE_FIRST_OCCURRENCE 5626 1 4419 2082 1454689 11 64x64/actions/application-menu.png
DUPTYPE_WITHIN_SAME_TREE -5626 2 4419 2082 1457698 11 64x64/actions/symbolic/open-menu-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5626 1 4419 2082 1455012 11 64x64/apps/preferences-other.png
DUPTYPE_WITHIN_SAME_TREE -5626 1 4419 2082 1455054 11 64x64/apps/org.gnome.Settings.png
DUPTYPE_WITHIN_SAME_TREE -5626 1 4419 2082 1454526 11 64x64/preferences/preferences-other.png
DUPTYPE_WITHIN_SAME_TREE -5626 1 4419 2082 1454722 11 64x64/actions/kdenlive-menu.png
DUPTYPE_WITHIN_SAME_TREE -5626 2 4419 2082 1457708 11 64x64/actions/symbolic/preferences-other-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5626 1 4419 2082 1454653 11 64x64/actions/open-menu.png
DUPTYPE_WITHIN_SAME_TREE -5626 1 4419 2082 1454665 11 64x64/actions/preferences-other.png
DUPTYPE_WITHIN_SAME_TREE -5626 1 4419 2082 1454669 11 64x64/actions/open-menu-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 4657 1 4420 2082 1452146 10 48x48/actions/accept_time_event.png
DUPTYPE_WITHIN_SAME_TREE -4657 1 4420 2082 1452086 10 48x48/actions/chronometer.png
DUPTYPE_WITHIN_SAME_TREE -4657 1 4420 2082 1452064 10 48x48/actions/gnumeric-pagesetup-hf-time.png
DUPTYPE_WITHIN_SAME_TREE -4657 1 4420 2082 1451473 10 48x48/preferences/preferences-system-time.png
DUPTYPE_WITHIN_SAME_TREE -4657 2 4420 2082 1457178 10 48x48/apps/symbolic/org.gnome.Settings-time-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -4657 2 4420 2082 1457210 10 48x48/actions/symbolic/change-date-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -4657 1 4420 2082 1452028 10 48x48/actions/kt-bandwidth-scheduler.png
DUPTYPE_WITHIN_SAME_TREE -4657 1 4420 2082 1451753 10 48x48/apps/org.kde.kclock.png
DUPTYPE_WITHIN_SAME_TREE -4657 1 4420 2082 1451740 10 48x48/apps/ktimer.png
DUPTYPE_WITHIN_SAME_TREE -4657 1 4420 2082 1452006 10 48x48/actions/chronometer-lap.png
DUPTYPE_WITHIN_SAME_TREE -4657 1 4420 2082 1452014 10 48x48/actions/clock.png
DUPTYPE_WITHIN_SAME_TREE -4657 1 4420 2082 1451950 10 48x48/actions/clock-large.png
DUPTYPE_FIRST_OCCURRENCE 6002 1 4424 2082 1454518 11 64x64/categories/applications-games.png
DUPTYPE_WITHIN_SAME_TREE -6002 1 4424 2082 1454549 11 64x64/preferences/preferences-desktop-gaming.png
DUPTYPE_FIRST_OCCURRENCE 5766 1 4426 2082 1454645 11 64x64/actions/tools.png
DUPTYPE_WITHIN_SAME_TREE -5766 1 4426 2082 1454514 11 64x64/categories/applications-utilities.png
DUPTYPE_WITHIN_SAME_TREE -5766 2 4426 2082 1457695 11 64x64/actions/symbolic/tools-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 5967 1 4429 2082 1455083 11 64x64/apps/smplayer.png
DUPTYPE_WITHIN_SAME_TREE -5967 1 4429 2082 1454577 11 64x64/preferences/preferences-desktop-multimedia.png
DUPTYPE_FIRST_OCCURRENCE 5664 1 4465 2082 1454772 11 64x64/actions/edit-image.png
DUPTYPE_WITHIN_SAME_TREE -5664 1 4465 2082 1454749 11 64x64/actions/editimage.png
DUPTYPE_FIRST_OCCURRENCE 6071 1 4472 2082 1454834 11 64x64/mimetypes/application-x-cd-image.png
DUPTYPE_WITHIN_SAME_TREE -6071 1 4472 2082 1454870 11 64x64/mimetypes/application-x-raw-disk-image.png
DUPTYPE_FIRST_OCCURRENCE 5718 1 4507 2082 1454783 11 64x64/actions/media-playback-start.png
DUPTYPE_WITHIN_SAME_TREE -5718 2 4507 2082 1457711 11 64x64/actions/symbolic/media-playback-start-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5718 1 4507 2082 1454813 11 64x64/actions/media-playlist-play.png
DUPTYPE_WITHIN_SAME_TREE -5718 1 4507 2082 1454644 11 64x64/status/media-playback-playing.png
DUPTYPE_FIRST_OCCURRENCE 6188 1 4516 2082 1454620 11 64x64/places/folder-open.png
DUPTYPE_WITHIN_SAME_TREE -6188 2 4516 2082 1457679 11 64x64/status/symbolic/folder-open-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 4660 1 4516 2082 1452032 10 48x48/actions/activities.png
DUPTYPE_WITHIN_SAME_TREE -4660 1 4516 2082 1451485 10 48x48/preferences/preferences-desktop-activities.png
DUPTYPE_FIRST_OCCURRENCE 4748 1 4516 2082 1451975 10 48x48/actions/globe.png
DUPTYPE_WITHIN_SAME_TREE -4748 1 4516 2082 1451428 10 48x48/categories/applications-internet.png
DUPTYPE_WITHIN_SAME_TREE -4748 1 4516 2082 1452150 10 48x48/actions/viewhtml.png
DUPTYPE_WITHIN_SAME_TREE -4748 1 4516 2082 1451972 10 48x48/actions/internet-amarok.png
DUPTYPE_WITHIN_SAME_TREE -4748 1 4516 2082 1451911 10 48x48/actions/internet-services.png
DUPTYPE_WITHIN_SAME_TREE -4748 1 4516 2082 1451997 10 48x48/actions/kstars_xplanet.png
DUPTYPE_WITHIN_SAME_TREE -4748 1 4516 2082 1451430 10 48x48/categories/applications-network.png
DUPTYPE_WITHIN_SAME_TREE -4748 2 4516 2082 1457196 10 48x48/actions/symbolic/ephy-webpage-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 6207 1 4518 2082 1454595 11 64x64/places/user-trash-full.png
DUPTYPE_WITHIN_SAME_TREE -6207 2 4518 2082 1457682 11 64x64/status/symbolic/user-trash-full-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 5690 1 4522 2082 1454777 11 64x64/actions/im-user.png
DUPTYPE_WITHIN_SAME_TREE -5690 1 4522 2082 1454679 11 64x64/actions/user.png
DUPTYPE_WITHIN_SAME_TREE -5690 1 4522 2082 1454506 11 64x64/categories/preferences-desktop-personal.png
DUPTYPE_WITHIN_SAME_TREE -5690 1 4522 2082 1454706 11 64x64/actions/tag-people.png
DUPTYPE_FIRST_OCCURRENCE 6055 1 4533 2082 1454824 11 64x64/mimetypes/application-json.png
DUPTYPE_WITHIN_SAME_TREE -6055 1 4533 2082 1454911 11 64x64/mimetypes/text-html.png
DUPTYPE_WITHIN_SAME_TREE -6055 1 4533 2082 1454918 11 64x64/mimetypes/application-xhtml+xml.png
DUPTYPE_WITHIN_SAME_TREE -6055 1 4533 2082 1454928 11 64x64/mimetypes/application-xml.png
DUPTYPE_WITHIN_SAME_TREE -6055 1 4533 2082 1454937 11 64x64/mimetypes/viewhtml.png
DUPTYPE_FIRST_OCCURRENCE 4963 1 4573 2082 1451828 10 48x48/apps/internet-web-browser.png
DUPTYPE_WITHIN_SAME_TREE -4963 1 4573 2082 1451447 10 48x48/preferences/preferences-web-browser-shortcuts.png
DUPTYPE_FIRST_OCCURRENCE 5830 1 4598 2082 1455139 11 64x64/apps/help-browser.png
DUPTYPE_WITHIN_SAME_TREE -5830 1 4598 2082 1455158 11 64x64/apps/system-help.png
DUPTYPE_FIRST_OCCURRENCE 6018 1 4615 2082 1454958 11 64x64/devices/drive-harddisk.png
DUPTYPE_WITHIN_SAME_TREE -6018 1 4615 2082 1454964 11 64x64/devices/drive-multidisk.png
DUPTYPE_WITHIN_SAME_TREE -6018 2 4615 2082 1457725 11 64x64/devices/symbolic/drive-multidisk-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -6018 2 4615 2082 1457731 11 64x64/devices/symbolic/drive-harddisk-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 5185 1 4676 2082 1451888 10 48x48/devices/drive-harddisk-encrypted.png
DUPTYPE_WITHIN_SAME_TREE -5185 2 4676 2082 1457147 10 48x48/devices/symbolic/drive-harddisk-encrypted-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 4890 1 4686 2082 1451913 10 48x48/actions/view-pim-tasks.png
DUPTYPE_WITHIN_SAME_TREE -4890 1 4686 2082 1451723 10 48x48/apps/korg-todo.png
DUPTYPE_FIRST_OCCURRENCE 5745 1 4703 2082 1454674 11 64x64/actions/package.png
DUPTYPE_WITHIN_SAME_TREE -5745 1 4703 2082 1455100 11 64x64/apps/org.gnome.FileRoller.png
DUPTYPE_WITHIN_SAME_TREE -5745 1 4703 2082 1455066 11 64x64/apps/file-roller.png
DUPTYPE_WITHIN_SAME_TREE -5745 1 4703 2082 1455022 11 64x64/apps/system-software-install.png
DUPTYPE_WITHIN_SAME_TREE -5745 1 4703 2082 1454636 11 64x64/status/install.png
DUPTYPE_FIRST_OCCURRENCE 5792 1 4713 2082 1455078 11 64x64/apps/abiword.png
DUPTYPE_WITHIN_SAME_TREE -5792 1 4713 2082 1455129 11 64x64/apps/kword.png
DUPTYPE_WITHIN_SAME_TREE -5792 1 4713 2082 1455134 11 64x64/apps/calligrawords.png
DUPTYPE_FIRST_OCCURRENCE 5972 1 4716 2082 1455131 11 64x64/apps/system-file-manager.png
DUPTYPE_WITHIN_SAME_TREE -5972 1 4716 2082 1454924 11 64x64/mimetypes/inode-directory.png
DUPTYPE_WITHIN_SAME_TREE -5972 1 4716 2082 1454621 11 64x64/places/folder-download.png
DUPTYPE_WITHIN_SAME_TREE -5972 2 4716 2082 1457674 11 64x64/places/symbolic/folder-download-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5972 1 4716 2082 1454603 11 64x64/places/folder.png
DUPTYPE_WITHIN_SAME_TREE -5972 2 4716 2082 1457666 11 64x64/places/symbolic/folder-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5972 2 4716 2082 1457670 11 64x64/places/symbolic/folder-documents-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5972 1 4716 2082 1454611 11 64x64/places/folder-documents.png
DUPTYPE_FIRST_OCCURRENCE 6005 1 4720 2082 1454505 11 64x64/categories/applications-multimedia.png
DUPTYPE_WITHIN_SAME_TREE -6005 1 4720 2082 1454536 11 64x64/preferences/mediacontrol.png
DUPTYPE_FIRST_OCCURRENCE 4834 1 4771 2082 1451980 10 48x48/actions/raindrop.png
DUPTYPE_WITHIN_SAME_TREE -4834 1 4771 2082 1452220 10 48x48/applets/weather-showers.png
DUPTYPE_FIRST_OCCURRENCE 5831 1 4805 2082 1455008 11 64x64/apps/homerun.png
DUPTYPE_WITHIN_SAME_TREE -5831 1 4805 2082 1455176 11 64x64/apps/kwikdisk.png
DUPTYPE_WITHIN_SAME_TREE -5831 1 4805 2082 1454992 11 64x64/apps/kcmdf.png
DUPTYPE_FIRST_OCCURRENCE 251 1 4846 2082 1455363 4 128x128/apps/ktip.png
DUPTYPE_WITHIN_SAME_TREE -251 1 4846 2082 1455837 4 128x128/status/redshift-status-off.png
DUPTYPE_FIRST_OCCURRENCE 5665 1 4872 2082 1454681 11 64x64/actions/edit-select-invert.png
DUPTYPE_WITHIN_SAME_TREE -5665 1 4872 2082 1454800 11 64x64/actions/invertimage.png
DUPTYPE_FIRST_OCCURRENCE 6196 1 4876 2082 1454610 11 64x64/places/folder-video.png
DUPTYPE_WITHIN_SAME_TREE -6196 1 4876 2082 1454594 11 64x64/places/folder-videos.png
DUPTYPE_WITHIN_SAME_TREE -6196 2 4876 2082 1457669 11 64x64/places/symbolic/folder-videos-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 5998 1 4897 2082 1454515 11 64x64/categories/applications-all.png
DUPTYPE_WITHIN_SAME_TREE -5998 2 4897 2082 1457754 11 64x64/apps/symbolic/org.gnome.Settings-applications-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 447 1 4902 2082 1455553 4 128x128/mimetypes/libreoffice-oasis-presentation.png
DUPTYPE_WITHIN_SAME_TREE -447 1 4902 2082 1455565 4 128x128/mimetypes/x-office-presentation.png
DUPTYPE_FIRST_OCCURRENCE 5684 1 4910 2082 1454809 11 64x64/actions/go-home.png
DUPTYPE_WITHIN_SAME_TREE -5684 1 4910 2082 1454602 11 64x64/places/user-home.png
DUPTYPE_WITHIN_SAME_TREE -5684 2 4910 2082 1457668 11 64x64/places/symbolic/user-home-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5684 2 4910 2082 1457715 11 64x64/actions/symbolic/go-home-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 5754 1 4967 2082 1454691 11 64x64/actions/raindrop.png
DUPTYPE_WITHIN_SAME_TREE -5754 1 4967 2082 1455199 11 64x64/applets/weather-showers.png
DUPTYPE_FIRST_OCCURRENCE 5685 1 4987 2082 1454822 11 64x64/actions/go-next.png
DUPTYPE_WITHIN_SAME_TREE -5685 2 4987 2082 1457713 11 64x64/actions/symbolic/go-next-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 5740 1 5109 2082 1454791 11 64x64/actions/note.png
DUPTYPE_WITHIN_SAME_TREE -5740 1 5109 2082 1454778 11 64x64/actions/view-pim-notes.png
DUPTYPE_FIRST_OCCURRENCE 6231 1 5138 2082 1454529 11 64x64/preferences/preferences-desktop-effects.png
DUPTYPE_WITHIN_SAME_TREE -6231 1 5138 2082 1454552 11 64x64/preferences/preferences-desktop-theme.png
DUPTYPE_WITHIN_SAME_TREE -6231 2 5138 2082 1457663 11 64x64/preferences/symbolic/preferences-desktop-appearance-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -6231 2 5138 2082 1457742 11 64x64/apps/symbolic/org.gnome.Settings-appearance-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 6011 1 5149 2082 1454512 11 64x64/categories/preferences-desktop.png
DUPTYPE_WITHIN_SAME_TREE -6011 1 5149 2082 1454616 11 64x64/places/desktop.png
DUPTYPE_WITHIN_SAME_TREE -6011 2 5149 2082 1457675 11 64x64/places/symbolic/user-desktop-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -6011 1 5149 2082 1454598 11 64x64/places/user-desktop.png
DUPTYPE_FIRST_OCCURRENCE 6183 1 5179 2082 1454609 11 64x64/places/folder-image.png
DUPTYPE_WITHIN_SAME_TREE -6183 1 5179 2082 1454606 11 64x64/places/folder-images.png
DUPTYPE_WITHIN_SAME_TREE -6183 1 5179 2082 1454614 11 64x64/places/folder-pictures.png
DUPTYPE_WITHIN_SAME_TREE -6183 2 5179 2082 1457677 11 64x64/places/symbolic/folder-pictures-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 5683 1 5184 2082 1454715 11 64x64/actions/go-down.png
DUPTYPE_WITHIN_SAME_TREE -5683 2 5184 2082 1457712 11 64x64/actions/symbolic/go-down-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5683 1 5184 2082 1454673 11 64x64/actions/kdenlive-down.png
DUPTYPE_FIRST_OCCURRENCE 5686 1 5194 2082 1454710 11 64x64/actions/go-previous.png
DUPTYPE_WITHIN_SAME_TREE -5686 2 5194 2082 1457694 11 64x64/actions/symbolic/go-previous-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 5899 1 5197 2082 1455032 11 64x64/apps/krdc.png
DUPTYPE_WITHIN_SAME_TREE -5899 1 5197 2082 1455059 11 64x64/apps/krfb.png
DUPTYPE_FIRST_OCCURRENCE 382 1 5219 2082 1455610 4 128x128/mimetypes/application-vnd.oasis.opendocument.spreadsheet.png
DUPTYPE_WITHIN_SAME_TREE -382 1 5219 2082 1455575 4 128x128/mimetypes/libreoffice-oasis-spreadsheet.png
DUPTYPE_WITHIN_SAME_TREE -382 1 5219 2082 1455514 4 128x128/mimetypes/x-office-spreadsheet.png
DUPTYPE_FIRST_OCCURRENCE 5979 1 5229 2082 1455086 11 64x64/apps/utilities-energy-monitor.png
DUPTYPE_WITHIN_SAME_TREE -5979 1 5229 2082 1454528 11 64x64/preferences/preferences-system-power-management.png
DUPTYPE_WITHIN_SAME_TREE -5979 2 5229 2082 1457740 11 64x64/apps/symbolic/org.gnome.Settings-power-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 5687 1 5268 2082 1454649 11 64x64/actions/go-up.png
DUPTYPE_WITHIN_SAME_TREE -5687 1 5268 2082 1454821 11 64x64/actions/kdenlive-up.png
DUPTYPE_WITHIN_SAME_TREE -5687 2 5268 2082 1457707 11 64x64/actions/symbolic/go-up-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 6020 1 5286 2082 1454968 11 64x64/devices/drive-removable-media-usb-pendrive.png
DUPTYPE_WITHIN_SAME_TREE -6020 1 5286 2082 1454948 11 64x64/devices/drive-removable-media.png
DUPTYPE_WITHIN_SAME_TREE -6020 2 5286 2082 1457727 11 64x64/devices/symbolic/drive-removable-media-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -6020 1 5286 2082 1454523 11 64x64/preferences/drive-removable-media.png
DUPTYPE_FIRST_OCCURRENCE 5827 1 5375 2082 1455107 11 64x64/apps/graphics-viewer-document.png
DUPTYPE_WITHIN_SAME_TREE -5827 1 5375 2082 1455166 11 64x64/apps/okular.png
DUPTYPE_FIRST_OCCURRENCE 87 1 5389 2082 1455739 4 128x128/actions/quickopen.png
DUPTYPE_WITHIN_SAME_TREE -87 2 5389 2082 1457777 4 128x128/devices/symbolic/thunderbolt-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -87 1 5389 2082 1455745 4 128x128/actions/view-form-action.png
DUPTYPE_FIRST_OCCURRENCE 293 1 5409 2082 1455404 4 128x128/apps/rhythmbox.png
DUPTYPE_WITHIN_SAME_TREE -293 1 5409 2082 1455249 4 128x128/preferences/preferences-desktop-sound.png
DUPTYPE_FIRST_OCCURRENCE 379 1 5436 2082 1455551 4 128x128/mimetypes/application-vnd.oasis.opendocument.database.png
DUPTYPE_WITHIN_SAME_TREE -379 1 5436 2082 1455563 4 128x128/mimetypes/application-vnd.sqlite3.png
DUPTYPE_FIRST_OCCURRENCE 378 1 5465 2082 1455567 4 128x128/mimetypes/application-postscript.png
DUPTYPE_WITHIN_SAME_TREE -378 1 5465 2082 1455586 4 128x128/mimetypes/image-x-eps.png
DUPTYPE_FIRST_OCCURRENCE 5941 1 5472 2082 1455009 11 64x64/apps/muondiscover.png
DUPTYPE_WITHIN_SAME_TREE -5941 1 5472 2082 1455017 11 64x64/apps/plasmadiscover.png
DUPTYPE_FIRST_OCCURRENCE 5793 1 5513 2082 1455097 11 64x64/apps/accessories-calculator.png
DUPTYPE_WITHIN_SAME_TREE -5793 1 5513 2082 1455037 11 64x64/apps/kcalc.png
DUPTYPE_FIRST_OCCURRENCE 5812 1 5520 2082 1455042 11 64x64/apps/calligrastage.png
DUPTYPE_WITHIN_SAME_TREE -5812 1 5520 2082 1454995 11 64x64/apps/kpresenter.png
DUPTYPE_FIRST_OCCURRENCE 5811 1 5523 2082 1455065 11 64x64/apps/calligrasheets.png
DUPTYPE_WITHIN_SAME_TREE -5811 1 5523 2082 1455123 11 64x64/apps/kspread.png
DUPTYPE_FIRST_OCCURRENCE 6223 1 5533 2082 1454573 11 64x64/preferences/preferences-color.png
DUPTYPE_WITHIN_SAME_TREE -6223 1 5533 2082 1454542 11 64x64/preferences/preferences-desktop-color.png
DUPTYPE_WITHIN_SAME_TREE -6223 2 5533 2082 1457664 11 64x64/preferences/symbolic/preferences-color-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 5752 1 5534 2082 1454664 11 64x64/actions/preferences-system-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5752 1 5534 2082 1454525 11 64x64/preferences/preferences.png
DUPTYPE_WITHIN_SAME_TREE -5752 1 5534 2082 1455014 11 64x64/apps/preferences-system.png
DUPTYPE_WITHIN_SAME_TREE -5752 1 5534 2082 1455159 11 64x64/apps/systemsettings.png
DUPTYPE_FIRST_OCCURRENCE 5611 1 5551 2082 1454675 11 64x64/actions/accessories-dictionary-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5611 1 5551 2082 1455151 11 64x64/apps/accessories-dictionary.png
DUPTYPE_FIRST_OCCURRENCE 6077 1 5574 2082 1454883 11 64x64/mimetypes/application-x-desktop.png
DUPTYPE_WITHIN_SAME_TREE -6077 2 5574 2082 1457665 11 64x64/preferences/symbolic/preferences-system-privacy-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 5649 1 5579 2082 1454678 11 64x64/actions/dialog-information.png
DUPTYPE_WITHIN_SAME_TREE -5649 1 5579 2082 1454723 11 64x64/actions/document-properties.png
DUPTYPE_WITHIN_SAME_TREE -5649 2 5579 2082 1457704 11 64x64/actions/symbolic/document-properties-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5649 1 5579 2082 1454635 11 64x64/status/data-information.png
DUPTYPE_WITHIN_SAME_TREE -5649 1 5579 2082 1454661 11 64x64/actions/dialog-object-properties.png
DUPTYPE_WITHIN_SAME_TREE -5649 1 5579 2082 1454685 11 64x64/actions/documentinfo.png
DUPTYPE_FIRST_OCCURRENCE 6187 1 5613 2082 1454600 11 64x64/places/folder-music.png
DUPTYPE_WITHIN_SAME_TREE -6187 1 5613 2082 1454599 11 64x64/places/folder-sound.png
DUPTYPE_WITHIN_SAME_TREE -6187 2 5613 2082 1457672 11 64x64/places/symbolic/folder-music-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 5836 1 5617 2082 1455023 11 64x64/apps/internet-mail.png
DUPTYPE_WITHIN_SAME_TREE -5836 1 5617 2082 1454494 11 64x64/emblems/emblem-mail.png
DUPTYPE_FIRST_OCCURRENCE 5645 1 5625 2082 1454739 11 64x64/actions/compass.png
DUPTYPE_WITHIN_SAME_TREE -5645 1 5625 2082 1454556 11 64x64/preferences/preferences-desktop-navigation.png
DUPTYPE_FIRST_OCCURRENCE 558 1 5630 2082 1455265 4 128x128/preferences/preferences-desktop-theme-windowdecorations.png
DUPTYPE_WITHIN_SAME_TREE -558 1 5630 2082 1455268 4 128x128/preferences/preferences-system-windows.png
DUPTYPE_FIRST_OCCURRENCE 5959 1 5630 2082 1455027 11 64x64/apps/plasmavault.png
DUPTYPE_WITHIN_SAME_TREE -5959 1 5630 2082 1454605 11 64x64/places/folder-locked.png
DUPTYPE_FIRST_OCCURRENCE 6238 1 5679 2082 1454578 11 64x64/preferences/preferences-desktop-locale.png
DUPTYPE_WITHIN_SAME_TREE -6238 2 5679 2082 1457750 11 64x64/apps/symbolic/org.gnome.Settings-location-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 654 2 5694 2082 1457780 4 128x128/devices/symbolic/phone-symbolic.png
DUPTYPE_OUTSIDE_TREE -654 2 5694 2082 1457719 11 64x64/devices/symbolic/phone-symbolic.png
DUPTYPE_OUTSIDE_TREE -654 1 5694 2082 1454960 11 64x64/devices/phone.png
DUPTYPE_FIRST_OCCURRENCE 6025 1 5723 2082 1454952 11 64x64/devices/input-tablet.png
DUPTYPE_WITHIN_SAME_TREE -6025 1 5723 2082 1454959 11 64x64/devices/tablet.png
DUPTYPE_WITHIN_SAME_TREE -6025 2 5723 2082 1457729 11 64x64/devices/symbolic/input-tablet-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -6025 1 5723 2082 1454554 11 64x64/preferences/preferences-desktop-tablet.png
DUPTYPE_FIRST_OCCURRENCE 6034 1 5809 2082 1454950 11 64x64/devices/network-wired.png
DUPTYPE_WITHIN_SAME_TREE -6034 1 5809 2082 1454596 11 64x64/places/network-workgroup.png
DUPTYPE_WITHIN_SAME_TREE -6034 2 5809 2082 1457673 11 64x64/places/symbolic/network-workgroup-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -6034 2 5809 2082 1457733 11 64x64/devices/symbolic/network-wired-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -6034 2 5809 2082 1457747 11 64x64/apps/symbolic/org.gnome.Settings-network-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -6034 2 5809 2082 1457662 11 64x64/preferences/symbolic/preferences-system-network-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -6034 1 5809 2082 1454585 11 64x64/preferences/preferences-system-network.png
DUPTYPE_FIRST_OCCURRENCE 5760 1 5850 2082 1454732 11 64x64/actions/similarartists-amarok.png
DUPTYPE_WITHIN_SAME_TREE -5760 1 5850 2082 1454579 11 64x64/preferences/system-users.png
DUPTYPE_WITHIN_SAME_TREE -5760 1 5850 2082 1455091 11 64x64/apps/kuser.png
DUPTYPE_WITHIN_SAME_TREE -5760 1 5850 2082 1454541 11 64x64/preferences/preferences-system-users.png
DUPTYPE_WITHIN_SAME_TREE -5760 1 5850 2082 1454557 11 64x64/preferences/yast-users.png
DUPTYPE_WITHIN_SAME_TREE -5760 2 5850 2082 1457661 11 64x64/preferences/symbolic/system-users-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5760 1 5850 2082 1454805 11 64x64/actions/system-users.png
DUPTYPE_WITHIN_SAME_TREE -5760 1 5850 2082 1454524 11 64x64/preferences/preferences-system-login.png
DUPTYPE_WITHIN_SAME_TREE -5760 1 5850 2082 1454587 11 64x64/preferences/preferences-desktop-user.png
DUPTYPE_WITHIN_SAME_TREE -5760 2 5850 2082 1457700 11 64x64/actions/symbolic/system-users-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5760 1 5850 2082 1454575 11 64x64/preferences/ksmserver.png
DUPTYPE_FIRST_OCCURRENCE 5961 1 5920 2082 1455020 11 64x64/apps/preferences-system-bluetooth.png
DUPTYPE_WITHIN_SAME_TREE -5961 2 5920 2082 1457746 11 64x64/apps/symbolic/org.gnome.Settings-bluetooth-symbolic.png
DUPTYPE_WITHIN_SAME_TREE -5961 1 5920 2082 1454625 11 64x64/status/network-bluetooth-activated.png
DUPTYPE_WITHIN_SAME_TREE -5961 1 5920 2082 1454535 11 64x64/preferences/preferences-system-bluetooth.png
DUPTYPE_WITHIN_SAME_TREE -5961 2 5920 2082 1457688 11 64x64/status/symbolic/bluetooth-active-symbolic.png
DUPTYPE_FIRST_OCCURRENCE 5643 1 5931 2082 1454717 11 64x64/actions/colorfx.png
DUPTYPE_WITHIN_SAME_TREE -5643 1 5931 2082 1455198 11 64x64/applets/weather-clear.png
DUPTYPE_WITHIN_SAME_TREE -5643 1 5931 2082 1454623 11 64x64/status/video-display-brightness.png
